date,year,month,period,electric_power_bcfd,industrial_bcfd,residential_bcfd,commercial_bcfd,total_bcfd,electric_power_share_pct,industrial_share_pct,residential_cents_kwh,commercial_cents_kwh,industrial_cents_kwh,gas_share_pct,coal_share_pct,nuclear_share_pct,renewable_share_pct,gas_rigs,oil_rigs,total_rigs,caiso_wholesale_mwh,henry_hub_mmbtu,net_exports_bcfd,lng_exports_bcfd,is_net_exporter,henry_hub_spot,texas_citygate,california_citygate,gas_price,post_order436,post_order636,post_order888,post_epact2005,shale_boom,post_caa1990,post_mats,post_cpp,post_rggi,post_ca_cap,post_lng_exports,us_net_exporter,post_ira,post_lng_pause,era,post_nepa,post_epact2005_permitting,post_fra2023,post_certificate_policy,post_mvp_approval,post_order2003,post_order2023,post_order1000,post_order1920,post_401_battles,power_share_of_gas,heating_demand,base_demand,is_winter,is_summer,gas_coal_ratio,thermal_share,clean_share,post_coal_decline,post_major_coal_ret,shale_era,caiso_wholesale_historical_mwh,indiana_wholesale_mwh,midc_wholesale_mwh,isone_wholesale_mwh,pjm_wholesale_mwh,palo_verde_wholesale_mwh,ca_industrial_cents_kwh,tx_industrial_cents_kwh,ercot_wholesale_mwh,post_obbba,ira_era
2018-02-01,2018,2,2018-02,23.990550305725403,28.59321150639244,23.96772512506948,14.737458310172316,94.19264174541412,25.46966499842692,30.356098922965536,12.63,10.65,6.78,32.09961192573929,26.73565639691275,21.11151894056672,16.94009160862528,695,1008,1703,,,2.07945205479452,2.967123287671233,True,2.67,5.42,3.12,2.67,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,25.46966499842692,38.7051834352418,52.58376181211784,1,0,1.2006292813310515,58.83526832265204,38.051610549192006,1,1,1,,,,,,,11.32,5.31,21.830059523809524,0,0
2018-03-01,2018,3,2018-03,23.77425630726748,27.509162796535712,20.69125768796285,13.11484875109828,87.7939625957073,27.07960274756972,31.333775106172023,12.97,10.51,6.63,33.12853026313313,25.07430457970238,20.846926156997924,17.84515311619184,705,1022,1727,,,2.07945205479452,2.967123287671233,True,2.69,5.3,2.76,2.69,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,27.07960274756971,33.80610643906113,51.28341910380319,0,0,1.321214319536927,58.20283484283551,38.69207927318976,1,1,1,,,,,,,11.73,5.11,22.40343203230148,0,0
2018-04-01,2018,4,2018-04,22.85820363164721,26.95950064850843,14.294682230869002,9.787321660181584,76.24867055771726,29.97849466023732,35.35733862808945,12.88,10.46,6.57,32.707888194389746,24.387177321148588,19.66147588308393,20.15010495714392,718,1038,1756,,,2.07945205479452,2.967123287671233,True,2.8,5.43,2.42,2.8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,29.97849466023732,24.082003891050583,49.81770428015564,0,0,1.3411920438215466,57.09506551553834,39.81158084022785,1,1,1,,,,,,,10.91,5.07,22.45030555555556,0,0
2018-05-01,2018,5,2018-05,26.646510606250786,25.44489770302497,5.303721601606628,5.138320572360988,64.51945525291829,41.2999621614839,39.43755818036619,13.12,10.51,6.79,34.01233122822286,25.144682717011925,19.86154995395321,18.069584446598,732,1058,1790,,,2.07945205479452,2.967123287671233,True,2.8,4.56,2.34,2.8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,41.2999621614839,10.442042173967616,52.09140830927576,0,0,1.3526649594672129,59.15701394523479,37.931134400551215,1,1,1,,,,,,,12.53,5.43,32.834852150537635,0,0
2018-06-01,2018,6,2018-06,30.92311932555123,25.467769130998704,3.8665369649805448,4.617412451361869,66.93450064850843,46.19907376008835,38.04879230329512,13.03,10.84,7.17,35.17919038369743,27.29424928742146,18.73896859233408,16.057353529557865,748,1078,1826,,,2.07945205479452,2.967123287671233,True,2.97,4.76,2.67,2.97,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,46.19907376008835,8.483949416342414,56.39088845654993,0,1,1.2888865347877416,62.473439671118896,34.79632212189195,1,1,1,,,,,,,14.67,5.75,29.78186111111111,0,0
2018-07-01,2018,7,2018-07,38.44012802811598,25.4618739801682,3.323647546127777,4.31699510480733,73.81118990837203,52.07899788072093,34.495953813745764,13.13,11.0,7.32,40.05663453985452,28.05229564804322,17.616755254939783,11.743767563287944,762,1095,1857,,,2.07945205479452,2.967123287671233,True,2.83,4.79,2.02,2.83,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,52.07899788072095,7.640642650935107,63.90200200828418,0,1,1.4279271487233405,68.10893018789774,29.36052281822773,1,1,1,,,,,,,15.15,6.05,78.8323252688172,0,0
2018-08-01,2018,8,2018-08,37.2483055102297,25.557989205472573,3.1310719216769174,4.486506840717961,72.65391615413581,51.26813182541618,35.17771726337657,13.26,11.03,7.25,39.623834007663234,28.216084280915293,17.715085754115805,11.90084485985166,772,1108,1880,,,2.07945205479452,2.967123287671233,True,2.96,4.81,6.35,2.96,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,51.2681318254162,7.617578762394879,62.80629471570227,0,1,1.4042995340237157,67.83991828857853,29.615930613967464,1,1,1,,,,,,,15.17,5.62,31.69458333333333,0,0
2018-09-01,2018,9,2018-09,33.42902075226978,25.979345006485083,3.6419260700389104,4.753631647211415,69.94860570687419,47.79083216091117,37.14061880711937,13.01,10.72,7.05,39.798518948578845,27.09943654217445,18.16792835276506,12.251277431060146,780,1118,1898,,,2.07945205479452,2.967123287671233,True,3.0,4.67,3.24,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,47.79083216091117,8.395557717250325,59.40836575875486,0,0,1.4686105700626286,66.89795549075329,30.419205783825205,1,1,1,,,,,,,14.4,5.19,27.05302777777778,0,0
2018-10-01,2018,10,2018-10,27.864127023973893,26.210587423120373,8.011735910631355,7.448537718087109,71.73380820886156,38.8437861027037,36.5386811011136,12.85,10.77,6.87,37.89785586599984,26.855970674784423,18.27979866425021,14.068108989121905,785,1125,1910,,,2.07945205479452,2.967123287671233,True,3.28,4.9,2.73,3.28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,38.843786102703696,15.460273628718465,54.074714447094266,0,0,1.411151967840911,64.75382654078426,32.34790765337212,1,1,1,,,,,,,14.35,5.26,29.889112903225808,0,0
2018-11-01,2018,11,2018-11,24.748313878080417,28.680252918287938,19.42208171206225,12.524513618677044,88.07487029831388,28.099177204867487,32.56349151709963,12.9,10.54,6.85,33.55401733850522,28.792685563742104,19.83889210164195,14.787794727717737,788,1128,1916,,,2.07945205479452,2.967123287671233,True,4.09,4.63,3.31,4.09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,28.09917720486748,31.946595330739296,53.42856679636836,0,0,1.1653660185404495,62.34670290224732,34.626686829359684,1,1,1,,,,,,,13.05,5.3,30.265325936199723,0,0
2018-12-01,2018,12,2018-12,23.93102799046065,28.88904229948537,24.023471821262707,14.405265470064014,94.13590435546628,25.421785825836203,30.68865434212812,12.43,10.33,6.67,32.09278679274275,29.320997433490646,20.94390426707264,14.676218848753548,772,1108,1880,,,2.07945205479452,2.967123287671233,True,4.04,4.61,5.07,4.04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,25.421785825836203,38.42873729132672,52.82007028994602,1,0,1.0945325739869325,61.4137842262334,35.62012311582619,1,1,1,,,,,,,11.8,4.97,30.191989247311827,0,0
2019-01-01,2019,1,2019-01,26.649366135308146,29.790856031128406,29.92930212125016,17.394408183758006,107.47596334881383,24.795652260233737,27.718622008943537,12.47,10.3,6.58,33.82073804335084,28.067347018164742,20.500403607838777,14.653160845899585,748,1078,1826,,,4.786301369863014,4.983561643835617,True,3.11,3.6,3.4,3.11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,24.79565226023374,47.32371030500816,56.44022216643656,1,0,1.2049852100899523,61.88808506151558,35.15356445373836,1,1,1,,,,,,,11.17,5.14,24.68340053763441,0,0
2019-02-01,2019,2,2019-02,27.10762923846581,29.675479433018342,28.11047804335742,16.40654530294608,104.92204002223455,25.83597233976893,28.28336108097941,12.72,10.54,6.69,35.59761382937116,25.37228227106979,20.54268362741767,15.661878120828565,732,1058,1790,,,4.786301369863014,4.983561643835617,True,2.69,3.38,3.71,2.69,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,25.835972339768936,44.5170233463035,56.78310867148416,1,0,1.4030118949906447,60.96989610044095,36.20456174824624,1,1,1,,,,,,,11.47,5.07,21.25063988095238,0,0
2019-03-01,2019,3,2019-03,25.55036400150621,28.258660725492657,21.60527802184009,13.312162671017951,91.8954750847245,27.80372371757113,30.750872879692,12.84,10.46,6.73,35.454016794682666,23.985884306077253,19.92293128326867,17.75723542362631,725,1048,1773,,,4.786301369863014,4.983561643835617,True,2.95,3.18,3.57,2.95,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,27.803723717571128,34.91744069285804,53.80902472699887,0,0,1.478120061877383,59.43990110075992,37.68016670689498,1,1,1,,,,,,,11.12,5.27,27.189030955585466,0,0
2019-04-01,2019,4,2019-04,24.020492866407263,26.635538261997407,10.654377431906616,7.994390402075226,71.77360570687419,33.467028206034065,37.11049208086025,13.25,10.52,6.51,35.076413666350945,20.198860881948686,20.42081922042157,21.400663834956912,728,1052,1780,,,4.786301369863014,4.983561643835617,True,2.65,3.36,2.56,2.65,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,33.467028206034065,18.648767833981843,50.65603112840467,0,0,1.736554049822583,55.27527454829964,41.82148305537848,1,1,1,,,,,,,10.9,5.03,22.221166666666665,0,0
2019-05-01,2019,5,2019-05,26.27209112589432,25.95873603614912,6.665244132044684,5.801650558554035,66.99940379063638,39.21242524484377,38.74472691916256,13.31,10.54,6.69,35.42697000570886,21.7553302522022,20.3144261495456,19.64854629173453,735,1062,1797,,,4.786301369863014,4.983561643835617,True,2.64,2.44,2.12,2.64,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,39.21242524484378,12.46689469059872,52.23082716204344,0,0,1.6284271300419693,57.18230025791106,39.96297244128013,1,1,1,,,,,,,12.72,5.14,23.88376344086021,0,0
2019-06-01,2019,6,2019-06,32.14951361867704,25.35859273670557,4.189818417639429,4.690434500648508,68.75061608300908,46.76250985134433,36.8848952656479,13.32,10.9,6.87,39.0483837476754,22.24990306110169,19.492125680000203,16.57133225599325,740,1068,1808,,,4.786301369863014,4.983561643835617,True,2.4,2.54,2.33,2.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,46.76250985134433,8.880252918287937,57.50810635538261,0,1,1.754991185374717,61.29828680877709,36.063457935993455,1,1,1,,,,,,,14.92,5.01,25.171541666666663,0,0
2019-07-01,2019,7,2019-07,39.41078825153759,25.2036839462784,3.506997615162545,4.454311535082214,75.1594075561692,52.4362678379078,33.53363839043412,13.26,11.02,7.14,41.93627017626705,24.57597393863597,17.607789616116044,13.439921856861032,742,1072,1814,,,4.786301369863014,4.983561643835617,True,2.37,2.8,2.34,2.37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,52.43626783790779,7.961309150244759,64.61447219781599,0,1,1.7063930113605348,66.51224411490301,31.04771147297708,1,1,1,,,,,,,14.98,5.26,29.696236559139784,0,0
2019-08-01,2019,8,2019-08,40.13897954060499,26.036902221664366,3.1973766788000506,4.41784862558052,76.41423998995857,52.5281407573766,34.07336410737818,13.3,11.02,7.4,43.58628406840767,23.426195886514385,17.91364344831452,12.563408429691052,740,1068,1808,,,4.786301369863014,4.983561643835617,True,2.22,2.95,2.53,2.22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,52.5281407573766,7.615225304380571,66.17588176226936,0,1,1.860578827205092,67.01247995492206,30.47705187800557,1,1,1,,,,,,,15.09,7.26,126.3498387096774,0,0
2019-09-01,2019,9,2019-09,35.072730220492865,25.83599221789884,3.561640726329442,4.6419584954604405,71.56679636835278,49.00698648011888,36.10052919641887,13.16,10.96,7.06,41.52270811718673,23.773176552100253,18.324603541305542,13.829096748360548,732,1058,1790,,,4.786301369863014,4.983561643835617,True,2.56,2.6,2.57,2.56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,49.00698648011889,8.203599221789883,60.908722438391706,0,0,1.7466201046455605,65.29588466928698,32.15370028966609,1,1,1,,,,,,,15.1,5.8,79.45919444444445,0,0
2019-10-01,2019,10,2019-10,29.42108070792017,26.4509539349818,7.270490774444584,6.782383582276891,72.40705409815487,40.63289285051841,36.53090747087284,12.81,10.74,6.84,40.8761815288139,20.84496270952829,19.36390105363514,16.23957939539867,722,1042,1764,,,4.786301369863014,4.983561643835617,True,2.33,2.58,2.95,2.33,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,40.63289285051841,14.052874356721476,55.872034642901966,0,0,1.960962084625332,61.72114423834219,35.60348044903381,1,1,1,,,,,,,14.96,5.55,28.13176075268817,0,0
2019-11-01,2019,11,2019-11,26.56750972762646,28.90291828793774,19.101005188067447,12.607749675745785,90.27976653696496,29.42797788112181,32.01483499196186,13.03,10.57,6.72,37.33126639954612,23.919441427563843,20.30255163496844,15.756242570960913,708,1022,1730,,,4.786301369863014,4.983561643835617,True,2.65,2.67,2.94,2.65,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,29.42797788112181,31.70875486381324,55.4704280155642,0,0,1.5607081173947066,61.25070782710996,36.05879420592935,1,1,1,,,,,,,14.15,5.58,23.246934812760056,0,0
2019-12-01,2019,12,2019-12,28.6304443328731,29.519392494037906,23.61657462030877,14.334661729634742,99.5224990586168,28.76781090073947,29.6610241636432,12.68,10.32,6.38,38.95930126018647,21.448103641826417,21.59374091746812,15.240793552945334,695,1002,1697,,,4.786301369863014,4.983561643835617,True,2.22,2.7,3.87,2.22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,28.76781090073947,37.95123634994352,58.149836826911006,1,0,1.816445029863204,60.407404902012885,36.83453447041346,1,1,1,,,,,,,12.14,5.02,18.623373655913976,0,0
2020-01-01,2020,1,2020-01,29.7769235596837,29.8072047194678,25.884429521777328,15.362934605246643,104.48795029496674,28.497949740256388,28.526930268344667,12.76,10.18,6.37,39.75899381711921,19.05505928565936,21.696533966277805,16.696829498204675,123,676,799,,2.1,6.632876712328767,6.545205479452055,True,2.02,2.55,3.32,2.02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,28.497949740256388,41.24736412702397,59.5841282791515,1,0,2.086532149865386,58.81405310277857,38.39336346448248,1,1,1,,,,,,,11.8,5.05,16.961451612903225,0,0
2020-02-01,2020,2,2020-02,29.955856701999195,29.536730175768145,24.72662015295854,14.98091372601637,102.79981215617872,29.139991672833727,28.73228029920369,12.82,10.3,6.44,40.01599990543405,17.5876851196486,20.626052435120894,18.94537442550068,110,679,789,,1.98,6.632876712328767,6.545205479452055,True,1.91,2.31,2.55,1.91,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6_LNG_ERA,1,1,0,1,0,1,0,1,0,1,29.13999167283373,39.70753387897491,59.49258687776734,1,0,2.275228356273504,57.603685025082655,39.57142686062157,1,1,1,,,,,,,11.86,5.26,17.713031609195404,0,0
2020-03-01,2020,3,2020-03,27.952303250910003,27.51242625831555,16.532007028994602,10.617139450232209,85.60257938998367,32.653575920377804,32.13971641318879,13.04,10.34,6.39,40.66863331545219,16.386564622074015,20.67181994241597,19.21673010444793,106,664,770,,1.86,6.632876712328767,6.545205479452055,True,1.79,2.43,2.43,1.79,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,32.653575920377804,27.14914647922681,55.46472950922555,0,0,2.4818279031267045,57.0551979375262,39.8885500468639,1,1,1,,,,,,,12.18,5.2,23.053230148048453,0,0
2020-04-01,2020,4,2020-04,25.220622568093383,25.73375486381323,12.259014267185472,7.701848249027237,73.47367055771724,34.32606861294799,35.024457970420954,13.24,10.37,6.39,39.4518070352813,14.548510982394305,21.163647276483587,21.77072822655272,89,504,593,,1.81,6.632876712328767,6.545205479452055,True,1.74,2.69,2.36,1.74,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,34.326068612947985,19.96086251621271,50.95437743190661,0,0,2.711741915239532,54.0003180176756,42.93437550303631,1,1,1,,,,,,,11.87,5.02,19.90341666666667,0,0
2020-05-01,2020,5,2020-05,26.26798041922932,24.17308899209238,7.424093134178486,5.09134555039538,65.23534580143091,40.26648452080887,37.05520173936467,13.1,10.4,6.54,38.39315002444157,15.275003051587776,21.122586480346435,22.32717716343437,79,292,371,,1.82,6.632876712328767,6.545205479452055,True,1.75,2.5,2.47,1.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,40.26648452080887,12.515438684573866,50.441069411321706,0,0,2.51346267459179,53.66815307602934,43.449763643780805,1,1,1,,,,,,,13.51,4.94,18.23282258064516,0,0
2020-06-01,2020,6,2020-06,33.75813878080415,24.423670557717248,4.413975356679638,4.262224383916991,69.27581063553825,48.7300523387688,35.255697961025355,13.22,10.89,6.94,40.607080469963854,18.559804080890263,19.10619804549017,19.29403634622068,68,189,257,,1.69,6.632876712328767,6.545205479452055,True,1.63,2.75,2.65,1.63,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,48.7300523387688,8.67619974059663,58.18180933852141,0,1,2.187904586329881,59.16688455085412,38.40023439171085,1,1,1,,,,,,,16.01,5.02,18.948444444444444,0,0
2020-07-01,2020,7,2020-07,42.23035647044056,24.83911761014184,3.707198443579767,4.03988326848249,77.52733149240618,54.471572357133226,32.0391752585665,13.21,10.84,7.16,44.257003413566906,21.90377729641878,16.941388814065014,14.70297414442448,68,180,248,,1.83,6.632876712328767,6.545205479452055,True,1.76,2.79,2.69,1.76,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,54.471572357133226,7.747081712062258,67.06947408058241,0,1,2.020519238058672,66.16078070998569,31.64436295848949,1,1,1,,,,,,,16.28,5.1,22.98913978494624,0,0
2020-08-01,2020,8,2020-08,40.04167189657337,25.31712062256809,3.4149303376427764,4.105340780720472,75.51835697251163,53.02243520889679,33.524459002442846,13.26,10.9,7.07,43.5346702525944,22.88477464423494,17.320036010048455,13.967147090731991,72,183,255,,2.39,6.632876712328767,6.545205479452055,True,2.3,2.79,2.27,2.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,53.02243520889679,7.520271118363249,65.35879251914146,0,1,1.902342099906215,66.41944489682935,31.28718310078045,1,1,1,,,,,,,16.3,5.41,39.18420698924731,0,0
2020-09-01,2020,9,2020-09,32.94121271076524,25.880577172503244,4.102885862516213,4.6466926070038905,70.01342412451362,47.0498523999937,36.96516417548238,13.49,11.02,7.0,42.35867847743358,20.526659693420505,19.722649600048527,14.882494025643748,74,183,257,,1.99,6.632876712328767,6.545205479452055,True,1.92,2.99,3.41,1.92,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,47.0498523999937,8.749578469520102,58.82178988326849,0,0,2.063593351772231,62.88533817085408,34.60514362569228,1,1,1,,,,,,,16.17,5.1,18.97958333333333,0,0
2020-10-01,2020,10,2020-10,29.756903476841973,26.46250156897201,7.5874231203715325,6.534831178611774,72.88875988452365,40.82509226935031,36.30532555485382,13.66,10.72,6.72,41.85917908714622,19.07452127795684,18.9335069420363,17.452247566511563,73,211,284,,2.48,6.632876712328767,6.545205479452055,True,2.39,2.58,3.08,2.39,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,40.82509226935031,14.122254298983307,56.21940504581399,0,0,2.194507451965261,60.93370036510306,36.38575450854786,1,1,1,,,,,,,15.64,5.08,23.3569623655914,0,0
2020-11-01,2020,11,2020-11,25.034338521400777,27.838132295719845,14.262548638132296,9.497114137483788,79.40551232166018,31.52720483685101,35.058186115532656,13.31,10.53,6.49,36.400948918520605,20.30942726911705,20.5012248667997,19.84682083157392,74,231,305,,2.71,6.632876712328767,6.545205479452055,True,2.61,3.18,3.79,2.61,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,31.527204836851013,23.75966277561609,52.87247081712062,0,0,1.7923178451158328,56.71037618763766,40.34804569837362,1,1,1,,,,,,,14.38,4.86,23.7275866851595,0,0
2020-12-01,2020,12,2020-12,27.766003514497303,29.541797414334127,25.092255554160914,14.211058114723231,100.11983808208862,27.73276909590271,29.506437465582696,12.78,10.41,6.41,37.080465576292255,22.82227964277568,20.29091634421416,17.02064168015968,83,263,346,,2.68,6.632876712328767,6.545205479452055,True,2.58,3.15,4.03,2.58,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,27.73276909590271,39.303313668884144,57.30780092883143,1,0,1.6247485420690635,59.90274521906794,37.31155802437384,1,1,1,,,,,,,12.82,4.79,20.891182795698924,0,0
2021-01-01,2021,1,2021-01,27.11262081084473,29.80538471193674,28.09291452240492,15.57854273879754,104.65730513367642,25.90609492210256,28.47902941306103,12.62,10.27,6.32,36.23312732768545,23.263894684823185,20.541371322092093,17.2331282735068,88,287,375,,2.82,9.898630136986302,9.75890410958904,True,2.71,3.02,2.25,2.71,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,25.90609492210256,43.67145726120246,56.91800552278147,1,0,1.5574832941159713,59.49702201250864,37.7744995955989,1,1,1,,,,,,,12.7,4.94,21.54244623655914,0,0
2021-02-01,2021,2,2021-02,27.25632295719845,28.43256670372429,30.428015564202333,17.23742356864925,107.54992356864923,25.3429496300857,26.43662195220041,13.01,11.36,7.75,34.32635894651017,27.00544215555289,19.436323419803987,16.419417871352216,92,306,398,,5.56,9.898630136986302,9.75890410958904,True,5.35,40.67,1.28,5.35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,25.342949630085705,47.66543913285158,55.68888966092274,1,0,1.2710904249887256,61.331801102063054,35.85574129115621,1,1,1,,,,,,,12.91,11.25,1485.4915029761903,0,0
2021-03-01,2021,3,2021-03,23.28291703276013,27.127023973892307,18.016944897703027,11.209175348311785,82.84492280657712,28.104217185548137,32.74434093834254,13.24,11.08,6.98,34.36725996972141,19.879417284889524,20.458829585486885,22.39000439540936,92,324,416,,2.72,9.898630136986302,9.75890410958904,True,2.62,4.56,4.09,2.62,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,28.10421718554813,29.22612024601481,50.40994100665243,0,0,1.728786084481671,54.24667725461093,42.848833980896245,1,1,1,,,,,,,12.99,8.52,20.870699865410497,0,0
2021-04-01,2021,4,2021-04,24.684857328145263,27.01614785992217,11.092963683527888,8.017963683527887,73.6583009079118,33.512661877724376,36.67766908402895,13.73,10.87,6.7,36.62235202621171,18.39572863082712,19.464874744852136,22.65139759139937,96,342,438,,2.76,9.898630136986302,9.75890410958904,True,2.66,3.69,3.65,2.66,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,33.512661877724376,19.110927367055773,51.70100518806744,0,0,1.9908073640986883,55.01808065703882,42.11627233625151,1,1,1,,,,,,,12.99,6.2,29.631083333333336,0,0
2021-05-01,2021,5,2021-05,25.53715325718589,25.75837831053094,6.838678297979164,5.716047445713568,66.41207480858542,38.45257557573638,38.78568526095954,13.86,10.86,6.65,35.81593079046055,19.948943933059013,19.799464251986645,21.72291319551367,99,352,451,,3.02,9.898630136986302,9.75890410958904,True,2.91,3.56,3.92,2.91,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,38.45257557573638,12.554725743692732,51.29553156771683,0,0,1.7953797910628777,55.76487472351956,41.52237744750032,1,1,1,,,,,,,13.69,4.54,24.230470430107527,0,0
2021-06-01,2021,6,2021-06,35.249221789883265,25.7905317769131,4.200940337224384,4.648540856031128,72.69880025940337,48.48666231644433,35.47586986977433,13.83,11.33,7.22,39.955320945871165,23.341738593251986,17.672657010147113,16.67013767335243,99,372,471,,3.39,9.898630136986302,9.75890410958904,True,3.26,3.36,4.25,3.26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,48.48666231644433,8.849481193255512,61.03975356679637,0,1,1.7117542802669423,63.297059539123154,34.34279468349954,1,1,1,,,,,,,15.37,5.23,42.22570833333333,0,0
2021-07-01,2021,7,2021-07,38.86167942763901,26.044872599472825,3.542079829295845,4.4819568218902965,75.86262081084475,51.22638660815109,34.33162777807651,13.83,11.46,7.42,41.957410086236266,25.032176107883657,16.96930596375336,13.807055908438834,101,387,488,,3.99,9.898630136986302,9.75890410958904,True,3.84,4.29,5.14,3.84,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,51.22638660815109,8.024036651186142,64.90655202711184,0,1,1.6761391381000297,66.98958619411992,30.7763618721922,1,1,1,,,,,,,17.01,5.13,41.477647849462365,0,0
2021-08-01,2021,8,2021-08,39.61117735659596,26.119273252165183,3.3400903727877496,4.423591063135434,76.44866323584787,51.81408762425777,34.16576843415292,13.92,11.52,7.54,41.83355392694048,24.67020845817243,16.826655230384127,14.379065921551728,102,397,499,,4.23,9.898630136986302,9.75890410958904,True,4.07,4.4,5.26,4.07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,51.81408762425777,7.763681435923184,65.73045060876115,0,1,1.6957114082707478,66.5037623851129,31.20572115193585,1,1,1,,,,,,,16.7,5.81,41.35739247311828,0,0
2021-09-01,2021,9,2021-09,32.06005188067444,25.906420233463034,3.842996108949416,4.849383916990921,69.33239299610894,46.24108659061243,37.36553595505776,14.14,11.65,7.61,39.74604829194158,22.682459289156416,18.55389964073672,16.45876164659012,101,411,512,,5.36,9.898630136986302,9.75890410958904,True,5.16,5.47,5.0,5.16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7_COVID_ERA,1,1,0,1,0,1,0,1,0,1,46.24108659061243,8.692380025940338,57.966472114137474,0,0,1.7522812577445068,62.42850758109799,35.01266128732684,1,1,1,,,,,,,16.81,5.97,45.246208333333335,0,0
